timestamp,Actual Load,RF_prediction,XGB_prediction
2021-01-10 16:00:00+00:00,8526.0,8526.396,8526.018
2021-01-10 17:00:00+00:00,8608.0,8565.636,8608.04
2021-01-10 18:00:00+00:00,8464.0,8489.006,8464.243
2021-01-10 19:00:00+00:00,8324.0,8395.994917908825,8323.677
2021-01-10 20:00:00+00:00,7988.0,8029.2756729390685,7988.1216
2021-01-10 21:00:00+00:00,7931.0,7906.023939393939,7931.05
2021-01-10 22:00:00+00:00,7703.0,7780.909733333333,7703.0693
2021-01-10 23:00:00+00:00,7499.0,7520.664,7498.6147
2021-01-11 00:00:00+00:00,7620.0,7751.597644622333,7620.304
2021-01-11 01:00:00+00:00,7540.0,7624.439933626055,7539.33
2021-01-11 02:00:00+00:00,7504.0,7606.435830667955,7504.0864
2021-01-11 03:00:00+00:00,7675.0,7825.316313910109,7675.1445
2021-01-11 04:00:00+00:00,8142.0,8228.5149126149,8142.111
2021-01-11 05:00:00+00:00,9257.0,9384.041940516385,9257.102
2021-01-11 06:00:00+00:00,9888.0,9971.079318796992,9887.991
2021-01-11 07:00:00+00:00,10113.0,10127.112863019762,10112.923
2021-01-11 08:00:00+00:00,10299.0,10260.826540888784,10298.942
2021-01-11 09:00:00+00:00,10306.0,10267.446925582079,10305.706
2021-01-11 10:00:00+00:00,10225.0,10218.147106561048,10224.9795
2021-01-11 11:00:00+00:00,10234.0,10214.834623805411,10233.815
2021-01-11 12:00:00+00:00,10185.0,10189.060236095742,10184.9375
2021-01-11 13:00:00+00:00,9868.0,9940.836440634921,9868.2295
2021-01-11 14:00:00+00:00,10005.0,10034.005828571428,10005.002
2021-01-11 15:00:00+00:00,10104.0,10088.971626373626,10103.878
2021-01-11 16:00:00+00:00,10182.0,10136.391081929183,10181.814
2021-01-11 17:00:00+00:00,9972.0,9953.5223945729,9972.644
2021-01-11 18:00:00+00:00,9962.0,9928.511033313831,9961.062
2021-01-11 19:00:00+00:00,9611.0,9560.068458041327,9611.155
2021-01-11 20:00:00+00:00,9211.0,9175.746757980593,9210.957
2021-01-11 21:00:00+00:00,8760.0,8734.251898840363,8759.748
2021-01-11 22:00:00+00:00,8345.0,8250.188560273766,8345.167
2021-01-11 23:00:00+00:00,8057.0,7999.3013016414525,8056.5605
2021-01-12 00:00:00+00:00,8101.0,8045.026080320761,8101.216
2021-01-12 01:00:00+00:00,8027.0,7974.9839368161975,8026.7803
2021-01-12 02:00:00+00:00,7981.0,7886.591410990204,7980.6616
2021-01-12 03:00:00+00:00,8131.0,8086.240375451358,8130.991
2021-01-12 04:00:00+00:00,8541.0,8497.83862024265,8540.918
2021-01-12 05:00:00+00:00,9572.0,9498.297232974266,9571.982
2021-01-12 06:00:00+00:00,10166.0,10106.323834199135,10165.656
2021-01-12 07:00:00+00:00,10296.0,10307.273124518386,10296.251
2021-01-12 08:00:00+00:00,10505.0,10470.774710953856,10504.791
2021-01-12 09:00:00+00:00,10559.0,10530.380345287238,10558.357
2021-01-12 10:00:00+00:00,10537.0,10520.612333333334,10536.972
2021-01-12 11:00:00+00:00,10564.0,10540.425627777777,10563.388
2021-01-12 12:00:00+00:00,10576.0,10530.024214285715,10575.768
2021-01-12 13:00:00+00:00,10260.0,10234.083779197992,10260.32
2021-01-12 14:00:00+00:00,10268.0,10245.974633166248,10268.073
2021-01-12 15:00:00+00:00,10206.0,10194.016721351763,10205.946
2021-01-12 16:00:00+00:00,10176.0,10160.679953256704,10175.898
2021-01-12 17:00:00+00:00,9931.0,9938.091368776628,9930.358
2021-01-12 18:00:00+00:00,9850.0,9850.362747336285,9850.531
2021-01-12 19:00:00+00:00,9455.0,9447.319320659753,9455.544
2021-01-12 20:00:00+00:00,9025.0,9054.700725608604,9025.383
2021-01-12 21:00:00+00:00,8607.0,8624.508632134708,8607.688
2021-01-12 22:00:00+00:00,8142.0,8143.266589591777,8142.3755
2021-01-12 23:00:00+00:00,7808.0,7838.3233832535325,7808.321
2021-01-13 00:00:00+00:00,7905.0,7920.7192097108755,7904.451
2021-01-13 01:00:00+00:00,7766.0,7822.055884578584,7766.2324
2021-01-13 02:00:00+00:00,7731.0,7747.498531679799,7730.8516
2021-01-13 03:00:00+00:00,7894.0,7927.712974874308,7894.02
2021-01-13 04:00:00+00:00,8348.0,8395.23571612168,8346.679
2021-01-13 05:00:00+00:00,9345.0,9412.843892595281,9345.043
2021-01-13 06:00:00+00:00,9931.0,9989.230406637806,9931.178
2021-01-13 07:00:00+00:00,10088.0,10141.488928846013,10088.008
2021-01-13 08:00:00+00:00,10271.0,10249.257098220214,10271.143
2021-01-13 09:00:00+00:00,10290.0,10261.155557798786,10289.047
2021-01-13 10:00:00+00:00,10232.0,10231.59961744419,10232.147
2021-01-13 11:00:00+00:00,10281.0,10272.132521407617,10280.792
2021-01-13 12:00:00+00:00,10367.0,10326.493372856383,10366.945
2021-01-13 13:00:00+00:00,10064.0,10073.782154156954,10063.845
2021-01-13 14:00:00+00:00,10107.0,10094.897146885864,10107.462
2021-01-13 15:00:00+00:00,10084.0,10067.852944444447,10083.787
2021-01-13 16:00:00+00:00,10140.0,10119.909394565962,10139.957
2021-01-13 17:00:00+00:00,9867.0,9884.091376183876,9867.183
2021-01-13 18:00:00+00:00,9833.0,9851.528563357111,9832.884
2021-01-13 19:00:00+00:00,9438.0,9441.484745662003,9438.122
2021-01-13 20:00:00+00:00,9015.0,9043.427597576305,9015.133
2021-01-13 21:00:00+00:00,8630.0,8608.137545603558,8629.895
2021-01-13 22:00:00+00:00,8189.0,8161.65025507393,8188.8857
2021-01-13 23:00:00+00:00,7873.0,7812.211495786686,7872.358
2021-01-14 00:00:00+00:00,7967.0,7983.69539761739,7966.979
2021-01-14 01:00:00+00:00,7881.0,7889.483357277545,7881.0967
2021-01-14 02:00:00+00:00,7826.0,7831.264982599253,7825.647
2021-01-14 03:00:00+00:00,8002.0,7951.618330197932,8001.984
2021-01-14 04:00:00+00:00,8420.0,8449.756916102442,8420.157
2021-01-14 05:00:00+00:00,9439.0,9347.813158960404,9439.137
2021-01-14 06:00:00+00:00,9987.0,10004.431933333335,9986.04
2021-01-14 07:00:00+00:00,10127.0,10154.853,10127.513
2021-01-14 08:00:00+00:00,10307.0,10280.196666666667,10307.015
2021-01-14 09:00:00+00:00,10324.0,10303.558,10323.307
2021-01-14 10:00:00+00:00,10260.0,10273.216272727273,10259.801
2021-01-14 11:00:00+00:00,10274.0,10260.801428571429,10273.989
2021-01-14 12:00:00+00:00,10304.0,10243.708666666667,10303.708
2021-01-14 13:00:00+00:00,9984.0,10013.2372,9984.078
2021-01-14 14:00:00+00:00,10007.0,10047.924949999999,10007.175
2021-01-14 15:00:00+00:00,9964.0,10004.07175,9963.993
2021-01-14 16:00:00+00:00,10036.0,10043.567083333332,10035.969
2021-01-14 17:00:00+00:00,9802.0,9793.075361771562,9802.08
2021-01-14 18:00:00+00:00,9747.0,9735.092137475023,9746.412
2021-01-14 19:00:00+00:00,9409.0,9434.780707404723,9409.087
2021-01-14 20:00:00+00:00,8977.0,8931.104730998371,8977.423
2021-01-14 21:00:00+00:00,8569.0,8600.98878471133,8568.833
2021-01-14 22:00:00+00:00,8104.0,8093.871159567146,8104.306
2021-01-14 23:00:00+00:00,7808.0,7758.788287540001,7807.4365
2021-01-15 00:00:00+00:00,7882.0,7807.276764856817,7881.6943
2021-01-15 01:00:00+00:00,7810.0,7755.89416361547,7810.149
2021-01-15 02:00:00+00:00,7706.0,7758.062560148212,7706.2236
2021-01-15 03:00:00+00:00,7848.0,7844.05325328711,7848.016
2021-01-15 04:00:00+00:00,8327.0,8224.593915045967,8327.094
2021-01-15 05:00:00+00:00,9308.0,9489.994676656679,9308.115
2021-01-15 06:00:00+00:00,9868.0,9892.128932575757,9868.068
2021-01-15 07:00:00+00:00,10068.0,10082.471688311687,10067.904
2021-01-15 08:00:00+00:00,10261.0,10213.522,10260.865
